"","Site","Site.Code.x","Sampling.Time","Unique.ID","Plot.ID","Site.code","locale","ocean","margin","Janines.sites","Site.Code.y","Subsite","Subsite.Name","Ocean","Coast","Basin","First.Year.In.ZEN","Latitude","Longitude"
"793","SD.B","SD",1,"SD.B.1.13",13,"SD","B","Pacific","east","SanDB","SD","B","Coronado ","Pacific","East.Pacific","East",2014,32.700762,-117.172885
"794","SD.B","SD",1,"SD.B.1.14",14,"SD","B","Pacific","east","SanDB","SD","B","Coronado ","Pacific","East.Pacific","East",2014,32.700762,-117.172885
"795","SD.B","SD",1,"SD.B.1.15",15,"SD","B","Pacific","east","SanDB","SD","B","Coronado ","Pacific","East.Pacific","East",2014,32.700762,-117.172885
"796","SD.B","SD",1,"SD.B.1.16",16,"SD","B","Pacific","east","SanDB","SD","B","Coronado ","Pacific","East.Pacific","East",2014,32.700762,-117.172885
"797","SD.B","SD",1,"SD.B.1.17",17,"SD","B","Pacific","east","SanDB","SD","B","Coronado ","Pacific","East.Pacific","East",2014,32.700762,-117.172885
"798","SD.B","SD",1,"SD.B.1.18",18,"SD","B","Pacific","east","SanDB","SD","B","Coronado ","Pacific","East.Pacific","East",2014,32.700762,-117.172885
"799","SD.B","SD",1,"SD.B.1.19",19,"SD","B","Pacific","east","SanDB","SD","B","Coronado ","Pacific","East.Pacific","East",2014,32.700762,-117.172885
"800","SD.B","SD",1,"SD.B.1.20",20,"SD","B","Pacific","east","SanDB","SD","B","Coronado ","Pacific","East.Pacific","East",2014,32.700762,-117.172885
"801","SF.A","SF",1,"SF.A.1.1",1,"SF","A","Pacific","east","SanFA","SF","A","Point Molate","Pacific","East.Pacific","East",2014,37.946557,-122.418499
"802","SF.A","SF",1,"SF.A.1.2",2,"SF","A","Pacific","east","SanFA","SF","A","Point Molate","Pacific","East.Pacific","East",2014,37.946557,-122.418499
"803","SF.A","SF",1,"SF.A.1.3",3,"SF","A","Pacific","east","SanFA","SF","A","Point Molate","Pacific","East.Pacific","East",2014,37.946557,-122.418499
"804","SF.A","SF",1,"SF.A.1.4",4,"SF","A","Pacific","east","SanFA","SF","A","Point Molate","Pacific","East.Pacific","East",2014,37.946557,-122.418499
"805","SF.A","SF",1,"SF.A.1.5",5,"SF","A","Pacific","east","SanFA","SF","A","Point Molate","Pacific","East.Pacific","East",2014,37.946557,-122.418499
"806","SF.A","SF",1,"SF.A.1.6",6,"SF","A","Pacific","east","SanFA","SF","A","Point Molate","Pacific","East.Pacific","East",2014,37.946557,-122.418499
"807","SF.A","SF",1,"SF.A.1.7",7,"SF","A","Pacific","east","SanFA","SF","A","Point Molate","Pacific","East.Pacific","East",2014,37.946557,-122.418499
"808","SF.A","SF",1,"SF.A.1.8",8,"SF","A","Pacific","east","SanFA","SF","A","Point Molate","Pacific","East.Pacific","East",2014,37.946557,-122.418499
"809","SF.A","SF",1,"SF.A.1.9",9,"SF","A","Pacific","east","SanFA","SF","A","Point Molate","Pacific","East.Pacific","East",2014,37.946557,-122.418499
"810","SF.A","SF",1,"SF.A.1.10",10,"SF","A","Pacific","east","SanFA","SF","A","Point Molate","Pacific","East.Pacific","East",2014,37.946557,-122.418499
"811","SF.A","SF",1,"SF.A.1.11",11,"SF","A","Pacific","east","SanFA","SF","A","Point Molate","Pacific","East.Pacific","East",2014,37.946557,-122.418499
"812","SF.A","SF",1,"SF.A.1.12",12,"SF","A","Pacific","east","SanFA","SF","A","Point Molate","Pacific","East.Pacific","East",2014,37.946557,-122.418499
"813","SF.A","SF",1,"SF.A.1.13",13,"SF","A","Pacific","east","SanFA","SF","A","Point Molate","Pacific","East.Pacific","East",2014,37.946557,-122.418499
"814","SF.A","SF",1,"SF.A.1.14",14,"SF","A","Pacific","east","SanFA","SF","A","Point Molate","Pacific","East.Pacific","East",2014,37.946557,-122.418499
"815","SF.A","SF",1,"SF.A.1.15",15,"SF","A","Pacific","east","SanFA","SF","A","Point Molate","Pacific","East.Pacific","East",2014,37.946557,-122.418499
"816","SF.A","SF",1,"SF.A.1.16",16,"SF","A","Pacific","east","SanFA","SF","A","Point Molate","Pacific","East.Pacific","East",2014,37.946557,-122.418499
"817","SF.A","SF",1,"SF.A.1.17",17,"SF","A","Pacific","east","SanFA","SF","A","Point Molate","Pacific","East.Pacific","East",2014,37.946557,-122.418499
"818","SF.A","SF",1,"SF.A.1.18",18,"SF","A","Pacific","east","SanFA","SF","A","Point Molate","Pacific","East.Pacific","East",2014,37.946557,-122.418499
"819","SF.A","SF",1,"SF.A.1.19",19,"SF","A","Pacific","east","SanFA","SF","A","Point Molate","Pacific","East.Pacific","East",2014,37.946557,-122.418499
"820","SF.A","SF",1,"SF.A.1.20",20,"SF","A","Pacific","east","SanFA","SF","A","Point Molate","Pacific","East.Pacific","East",2014,37.946557,-122.418499
"821","SF.B","SF",1,"SF.B.1.1",1,"SF","B","Pacific","east","SanFB","SF","B","Point San Pablo","Pacific","East.Pacific","East",2014,37.978118,-122.405941
"822","SF.B","SF",1,"SF.B.1.2",2,"SF","B","Pacific","east","SanFB","SF","B","Point San Pablo","Pacific","East.Pacific","East",2014,37.978118,-122.405941
"823","SF.B","SF",1,"SF.B.1.3",3,"SF","B","Pacific","east","SanFB","SF","B","Point San Pablo","Pacific","East.Pacific","East",2014,37.978118,-122.405941
"824","SF.B","SF",1,"SF.B.1.4",4,"SF","B","Pacific","east","SanFB","SF","B","Point San Pablo","Pacific","East.Pacific","East",2014,37.978118,-122.405941
"825","SF.B","SF",1,"SF.B.1.5",5,"SF","B","Pacific","east","SanFB","SF","B","Point San Pablo","Pacific","East.Pacific","East",2014,37.978118,-122.405941
"826","SF.B","SF",1,"SF.B.1.6",6,"SF","B","Pacific","east","SanFB","SF","B","Point San Pablo","Pacific","East.Pacific","East",2014,37.978118,-122.405941
"827","SF.B","SF",1,"SF.B.1.7",7,"SF","B","Pacific","east","SanFB","SF","B","Point San Pablo","Pacific","East.Pacific","East",2014,37.978118,-122.405941
"828","SF.B","SF",1,"SF.B.1.8",8,"SF","B","Pacific","east","SanFB","SF","B","Point San Pablo","Pacific","East.Pacific","East",2014,37.978118,-122.405941
"829","SF.B","SF",1,"SF.B.1.9",9,"SF","B","Pacific","east","SanFB","SF","B","Point San Pablo","Pacific","East.Pacific","East",2014,37.978118,-122.405941
"830","SF.B","SF",1,"SF.B.1.10",10,"SF","B","Pacific","east","SanFB","SF","B","Point San Pablo","Pacific","East.Pacific","East",2014,37.978118,-122.405941
"831","SF.B","SF",1,"SF.B.1.11",11,"SF","B","Pacific","east","SanFB","SF","B","Point San Pablo","Pacific","East.Pacific","East",2014,37.978118,-122.405941
"832","SF.B","SF",1,"SF.B.1.12",12,"SF","B","Pacific","east","SanFB","SF","B","Point San Pablo","Pacific","East.Pacific","East",2014,37.978118,-122.405941
"833","SF.B","SF",1,"SF.B.1.13",13,"SF","B","Pacific","east","SanFB","SF","B","Point San Pablo","Pacific","East.Pacific","East",2014,37.978118,-122.405941
"834","SF.B","SF",1,"SF.B.1.14",14,"SF","B","Pacific","east","SanFB","SF","B","Point San Pablo","Pacific","East.Pacific","East",2014,37.978118,-122.405941
"835","SF.B","SF",1,"SF.B.1.15",15,"SF","B","Pacific","east","SanFB","SF","B","Point San Pablo","Pacific","East.Pacific","East",2014,37.978118,-122.405941
"836","SF.B","SF",1,"SF.B.1.16",16,"SF","B","Pacific","east","SanFB","SF","B","Point San Pablo","Pacific","East.Pacific","East",2014,37.978118,-122.405941
"837","SF.B","SF",1,"SF.B.1.17",17,"SF","B","Pacific","east","SanFB","SF","B","Point San Pablo","Pacific","East.Pacific","East",2014,37.978118,-122.405941
"838","SF.B","SF",1,"SF.B.1.18",18,"SF","B","Pacific","east","SanFB","SF","B","Point San Pablo","Pacific","East.Pacific","East",2014,37.978118,-122.405941
"839","SF.B","SF",1,"SF.B.1.19",19,"SF","B","Pacific","east","SanFB","SF","B","Point San Pablo","Pacific","East.Pacific","East",2014,37.978118,-122.405941
"840","SF.B","SF",1,"SF.B.1.20",20,"SF","B","Pacific","east","SanFB","SF","B","Point San Pablo","Pacific","East.Pacific","East",2014,37.978118,-122.405941
"841","SW.A","SW",1,"SW.A.1.1",1,"SW","A","Atlantic","east","SwedA","SW","A","Torseršd","Atlantic","East.Atlantic","East",2014,58.3131,11.5488
"842","SW.A","SW",1,"SW.A.1.2",2,"SW","A","Atlantic","east","SwedA","SW","A","Torseršd","Atlantic","East.Atlantic","East",2014,58.3131,11.5488
"843","SW.A","SW",1,"SW.A.1.3",3,"SW","A","Atlantic","east","SwedA","SW","A","Torseršd","Atlantic","East.Atlantic","East",2014,58.3131,11.5488
"844","SW.A","SW",1,"SW.A.1.4",4,"SW","A","Atlantic","east","SwedA","SW","A","Torseršd","Atlantic","East.Atlantic","East",2014,58.3131,11.5488
"845","SW.A","SW",1,"SW.A.1.5",5,"SW","A","Atlantic","east","SwedA","SW","A","Torseršd","Atlantic","East.Atlantic","East",2014,58.3131,11.5488
"846","SW.A","SW",1,"SW.A.1.6",6,"SW","A","Atlantic","east","SwedA","SW","A","Torseršd","Atlantic","East.Atlantic","East",2014,58.3131,11.5488
"847","SW.A","SW",1,"SW.A.1.7",7,"SW","A","Atlantic","east","SwedA","SW","A","Torseršd","Atlantic","East.Atlantic","East",2014,58.3131,11.5488
"848","SW.A","SW",1,"SW.A.1.8",8,"SW","A","Atlantic","east","SwedA","SW","A","Torseršd","Atlantic","East.Atlantic","East",2014,58.3131,11.5488
"849","SW.A","SW",1,"SW.A.1.9",9,"SW","A","Atlantic","east","SwedA","SW","A","Torseršd","Atlantic","East.Atlantic","East",2014,58.3131,11.5488
"850","SW.A","SW",1,"SW.A.1.10",10,"SW","A","Atlantic","east","SwedA","SW","A","Torseršd","Atlantic","East.Atlantic","East",2014,58.3131,11.5488
"851","SW.A","SW",1,"SW.A.1.11",11,"SW","A","Atlantic","east","SwedA","SW","A","Torseršd","Atlantic","East.Atlantic","East",2014,58.3131,11.5488
"852","SW.A","SW",1,"SW.A.1.12",12,"SW","A","Atlantic","east","SwedA","SW","A","Torseršd","Atlantic","East.Atlantic","East",2014,58.3131,11.5488
"853","SW.A","SW",1,"SW.A.1.13",13,"SW","A","Atlantic","east","SwedA","SW","A","Torseršd","Atlantic","East.Atlantic","East",2014,58.3131,11.5488
"854","SW.A","SW",1,"SW.A.1.14",14,"SW","A","Atlantic","east","SwedA","SW","A","Torseršd","Atlantic","East.Atlantic","East",2014,58.3131,11.5488
"855","SW.A","SW",1,"SW.A.1.15",15,"SW","A","Atlantic","east","SwedA","SW","A","Torseršd","Atlantic","East.Atlantic","East",2014,58.3131,11.5488
"856","SW.A","SW",1,"SW.A.1.16",16,"SW","A","Atlantic","east","SwedA","SW","A","Torseršd","Atlantic","East.Atlantic","East",2014,58.3131,11.5488
"857","SW.A","SW",1,"SW.A.1.17",17,"SW","A","Atlantic","east","SwedA","SW","A","Torseršd","Atlantic","East.Atlantic","East",2014,58.3131,11.5488
"858","SW.A","SW",1,"SW.A.1.18",18,"SW","A","Atlantic","east","SwedA","SW","A","Torseršd","Atlantic","East.Atlantic","East",2014,58.3131,11.5488
"859","SW.A","SW",1,"SW.A.1.19",19,"SW","A","Atlantic","east","SwedA","SW","A","Torseršd","Atlantic","East.Atlantic","East",2014,58.3131,11.5488
"860","SW.A","SW",1,"SW.A.1.20",20,"SW","A","Atlantic","east","SwedA","SW","A","Torseršd","Atlantic","East.Atlantic","East",2014,58.3131,11.5488
"861","SW.B","SW",1,"SW.B.1.1",1,"SW","B","Atlantic","east","SwedB","SW","B","Bškevik","Atlantic","East.Atlantic","East",2014,58.2488,11.4536
"862","SW.B","SW",1,"SW.B.1.2",2,"SW","B","Atlantic","east","SwedB","SW","B","Bškevik","Atlantic","East.Atlantic","East",2014,58.2488,11.4536
"863","SW.B","SW",1,"SW.B.1.3",3,"SW","B","Atlantic","east","SwedB","SW","B","Bškevik","Atlantic","East.Atlantic","East",2014,58.2488,11.4536
"864","SW.B","SW",1,"SW.B.1.4",4,"SW","B","Atlantic","east","SwedB","SW","B","Bškevik","Atlantic","East.Atlantic","East",2014,58.2488,11.4536
"865","SW.B","SW",1,"SW.B.1.5",5,"SW","B","Atlantic","east","SwedB","SW","B","Bškevik","Atlantic","East.Atlantic","East",2014,58.2488,11.4536
"866","SW.B","SW",1,"SW.B.1.6",6,"SW","B","Atlantic","east","SwedB","SW","B","Bškevik","Atlantic","East.Atlantic","East",2014,58.2488,11.4536
"867","SW.B","SW",1,"SW.B.1.7",7,"SW","B","Atlantic","east","SwedB","SW","B","Bškevik","Atlantic","East.Atlantic","East",2014,58.2488,11.4536
"868","SW.B","SW",1,"SW.B.1.8",8,"SW","B","Atlantic","east","SwedB","SW","B","Bškevik","Atlantic","East.Atlantic","East",2014,58.2488,11.4536
"869","SW.B","SW",1,"SW.B.1.9",9,"SW","B","Atlantic","east","SwedB","SW","B","Bškevik","Atlantic","East.Atlantic","East",2014,58.2488,11.4536
"870","SW.B","SW",1,"SW.B.1.10",10,"SW","B","Atlantic","east","SwedB","SW","B","Bškevik","Atlantic","East.Atlantic","East",2014,58.2488,11.4536
"871","SW.B","SW",1,"SW.B.1.11",11,"SW","B","Atlantic","east","SwedB","SW","B","Bškevik","Atlantic","East.Atlantic","East",2014,58.2488,11.4536
"872","SW.B","SW",1,"SW.B.1.12",12,"SW","B","Atlantic","east","SwedB","SW","B","Bškevik","Atlantic","East.Atlantic","East",2014,58.2488,11.4536
"873","SW.B","SW",1,"SW.B.1.13",13,"SW","B","Atlantic","east","SwedB","SW","B","Bškevik","Atlantic","East.Atlantic","East",2014,58.2488,11.4536
"874","SW.B","SW",1,"SW.B.1.14",14,"SW","B","Atlantic","east","SwedB","SW","B","Bškevik","Atlantic","East.Atlantic","East",2014,58.2488,11.4536
"875","SW.B","SW",1,"SW.B.1.15",15,"SW","B","Atlantic","east","SwedB","SW","B","Bškevik","Atlantic","East.Atlantic","East",2014,58.2488,11.4536
"876","SW.B","SW",1,"SW.B.1.16",16,"SW","B","Atlantic","east","SwedB","SW","B","Bškevik","Atlantic","East.Atlantic","East",2014,58.2488,11.4536
"877","SW.B","SW",1,"SW.B.1.17",17,"SW","B","Atlantic","east","SwedB","SW","B","Bškevik","Atlantic","East.Atlantic","East",2014,58.2488,11.4536
"878","SW.B","SW",1,"SW.B.1.18",18,"SW","B","Atlantic","east","SwedB","SW","B","Bškevik","Atlantic","East.Atlantic","East",2014,58.2488,11.4536
"879","SW.B","SW",1,"SW.B.1.19",19,"SW","B","Atlantic","east","SwedB","SW","B","Bškevik","Atlantic","East.Atlantic","East",2014,58.2488,11.4536
"880","SW.B","SW",1,"SW.B.1.20",20,"SW","B","Atlantic","east","SwedB","SW","B","Bškevik","Atlantic","East.Atlantic","East",2014,58.2488,11.4536
"881","UK.A","UK",1,"UK.A.1.1",1,"UK","A","Atlantic","east","WalesA","UK","A","Porth Dinllaen","Atlantic","East.Atlantic","East",2014,52.942282,-4.565173
"882","UK.A","UK",1,"UK.A.1.2",2,"UK","A","Atlantic","east","WalesA","UK","A","Porth Dinllaen","Atlantic","East.Atlantic","East",2014,52.942282,-4.565173
"883","UK.A","UK",1,"UK.A.1.3",3,"UK","A","Atlantic","east","WalesA","UK","A","Porth Dinllaen","Atlantic","East.Atlantic","East",2014,52.942282,-4.565173
"884","UK.A","UK",1,"UK.A.1.4",4,"UK","A","Atlantic","east","WalesA","UK","A","Porth Dinllaen","Atlantic","East.Atlantic","East",2014,52.942282,-4.565173
"885","UK.A","UK",1,"UK.A.1.5",5,"UK","A","Atlantic","east","WalesA","UK","A","Porth Dinllaen","Atlantic","East.Atlantic","East",2014,52.942282,-4.565173
"886","UK.A","UK",1,"UK.A.1.6",6,"UK","A","Atlantic","east","WalesA","UK","A","Porth Dinllaen","Atlantic","East.Atlantic","East",2014,52.942282,-4.565173
"887","UK.A","UK",1,"UK.A.1.7",7,"UK","A","Atlantic","east","WalesA","UK","A","Porth Dinllaen","Atlantic","East.Atlantic","East",2014,52.942282,-4.565173
"888","UK.A","UK",1,"UK.A.1.8",8,"UK","A","Atlantic","east","WalesA","UK","A","Porth Dinllaen","Atlantic","East.Atlantic","East",2014,52.942282,-4.565173
"889","UK.A","UK",1,"UK.A.1.9",9,"UK","A","Atlantic","east","WalesA","UK","A","Porth Dinllaen","Atlantic","East.Atlantic","East",2014,52.942282,-4.565173
"890","UK.A","UK",1,"UK.A.1.10",10,"UK","A","Atlantic","east","WalesA","UK","A","Porth Dinllaen","Atlantic","East.Atlantic","East",2014,52.942282,-4.565173
"891","UK.A","UK",1,"UK.A.1.11",11,"UK","A","Atlantic","east","WalesA","UK","A","Porth Dinllaen","Atlantic","East.Atlantic","East",2014,52.942282,-4.565173
"892","UK.A","UK",1,"UK.A.1.12",12,"UK","A","Atlantic","east","WalesA","UK","A","Porth Dinllaen","Atlantic","East.Atlantic","East",2014,52.942282,-4.565173
"893","UK.A","UK",1,"UK.A.1.13",13,"UK","A","Atlantic","east","WalesA","UK","A","Porth Dinllaen","Atlantic","East.Atlantic","East",2014,52.942282,-4.565173
"894","UK.A","UK",1,"UK.A.1.14",14,"UK","A","Atlantic","east","WalesA","UK","A","Porth Dinllaen","Atlantic","East.Atlantic","East",2014,52.942282,-4.565173
"895","UK.A","UK",1,"UK.A.1.15",15,"UK","A","Atlantic","east","WalesA","UK","A","Porth Dinllaen","Atlantic","East.Atlantic","East",2014,52.942282,-4.565173
"896","UK.A","UK",1,"UK.A.1.16",16,"UK","A","Atlantic","east","WalesA","UK","A","Porth Dinllaen","Atlantic","East.Atlantic","East",2014,52.942282,-4.565173
"897","UK.A","UK",1,"UK.A.1.17",17,"UK","A","Atlantic","east","WalesA","UK","A","Porth Dinllaen","Atlantic","East.Atlantic","East",2014,52.942282,-4.565173
"898","UK.A","UK",1,"UK.A.1.18",18,"UK","A","Atlantic","east","WalesA","UK","A","Porth Dinllaen","Atlantic","East.Atlantic","East",2014,52.942282,-4.565173
"899","UK.A","UK",1,"UK.A.1.19",19,"UK","A","Atlantic","east","WalesA","UK","A","Porth Dinllaen","Atlantic","East.Atlantic","East",2014,52.942282,-4.565173
"900","UK.A","UK",1,"UK.A.1.20",20,"UK","A","Atlantic","east","WalesA","UK","A","Porth Dinllaen","Atlantic","East.Atlantic","East",2014,52.942282,-4.565173
"901","UK.B","UK",1,"UK.B.1.1",1,"UK","B","Atlantic","east","WalesB","UK","B","Penn Y Chain","Atlantic","East.Atlantic","East",2014,52.89856,-4.321868
"902","UK.B","UK",1,"UK.B.1.2",2,"UK","B","Atlantic","east","WalesB","UK","B","Penn Y Chain","Atlantic","East.Atlantic","East",2014,52.89856,-4.321868
"903","UK.B","UK",1,"UK.B.1.3",3,"UK","B","Atlantic","east","WalesB","UK","B","Penn Y Chain","Atlantic","East.Atlantic","East",2014,52.89856,-4.321868
"904","UK.B","UK",1,"UK.B.1.4",4,"UK","B","Atlantic","east","WalesB","UK","B","Penn Y Chain","Atlantic","East.Atlantic","East",2014,52.89856,-4.321868
"905","UK.B","UK",1,"UK.B.1.5",5,"UK","B","Atlantic","east","WalesB","UK","B","Penn Y Chain","Atlantic","East.Atlantic","East",2014,52.89856,-4.321868
"906","UK.B","UK",1,"UK.B.1.6",6,"UK","B","Atlantic","east","WalesB","UK","B","Penn Y Chain","Atlantic","East.Atlantic","East",2014,52.89856,-4.321868
"907","UK.B","UK",1,"UK.B.1.7",7,"UK","B","Atlantic","east","WalesB","UK","B","Penn Y Chain","Atlantic","East.Atlantic","East",2014,52.89856,-4.321868
"908","UK.B","UK",1,"UK.B.1.8",8,"UK","B","Atlantic","east","WalesB","UK","B","Penn Y Chain","Atlantic","East.Atlantic","East",2014,52.89856,-4.321868
"909","UK.B","UK",1,"UK.B.1.9",9,"UK","B","Atlantic","east","WalesB","UK","B","Penn Y Chain","Atlantic","East.Atlantic","East",2014,52.89856,-4.321868
"910","UK.B","UK",1,"UK.B.1.10",10,"UK","B","Atlantic","east","WalesB","UK","B","Penn Y Chain","Atlantic","East.Atlantic","East",2014,52.89856,-4.321868
"911","UK.B","UK",1,"UK.B.1.11",11,"UK","B","Atlantic","east","WalesB","UK","B","Penn Y Chain","Atlantic","East.Atlantic","East",2014,52.89856,-4.321868
"912","UK.B","UK",1,"UK.B.1.12",12,"UK","B","Atlantic","east","WalesB","UK","B","Penn Y Chain","Atlantic","East.Atlantic","East",2014,52.89856,-4.321868
"913","UK.B","UK",1,"UK.B.1.13",13,"UK","B","Atlantic","east","WalesB","UK","B","Penn Y Chain","Atlantic","East.Atlantic","East",2014,52.89856,-4.321868
"914","UK.B","UK",1,"UK.B.1.14",14,"UK","B","Atlantic","east","WalesB","UK","B","Penn Y Chain","Atlantic","East.Atlantic","East",2014,52.89856,-4.321868
"915","UK.B","UK",1,"UK.B.1.15",15,"UK","B","Atlantic","east","WalesB","UK","B","Penn Y Chain","Atlantic","East.Atlantic","East",2014,52.89856,-4.321868
"916","UK.B","UK",1,"UK.B.1.16",16,"UK","B","Atlantic","east","WalesB","UK","B","Penn Y Chain","Atlantic","East.Atlantic","East",2014,52.89856,-4.321868
"917","UK.B","UK",1,"UK.B.1.17",17,"UK","B","Atlantic","east","WalesB","UK","B","Penn Y Chain","Atlantic","East.Atlantic","East",2014,52.89856,-4.321868
"918","UK.B","UK",1,"UK.B.1.18",18,"UK","B","Atlantic","east","WalesB","UK","B","Penn Y Chain","Atlantic","East.Atlantic","East",2014,52.89856,-4.321868
"919","UK.B","UK",1,"UK.B.1.19",19,"UK","B","Atlantic","east","WalesB","UK","B","Penn Y Chain","Atlantic","East.Atlantic","East",2014,52.89856,-4.321868
"920","UK.B","UK",1,"UK.B.1.20",20,"UK","B","Atlantic","east","WalesB","UK","B","Penn Y Chain","Atlantic","East.Atlantic","East",2014,52.89856,-4.321868
"921","VA.A","VA",1,"VA.A.1.1",1,"VA","A","Atlantic","west","VA1A","VA","A","Goodwin Islands","Atlantic","West.Atlantic","West",2011,37.2204206,-76.4013352
"922","VA.A","VA",1,"VA.A.1.2",2,"VA","A","Atlantic","west","VA1A","VA","A","Goodwin Islands","Atlantic","West.Atlantic","West",2011,37.2204206,-76.4013352
"923","VA.A","VA",1,"VA.A.1.3",3,"VA","A","Atlantic","west","VA1A","VA","A","Goodwin Islands","Atlantic","West.Atlantic","West",2011,37.2204206,-76.4013352
"924","VA.A","VA",1,"VA.A.1.4",4,"VA","A","Atlantic","west","VA1A","VA","A","Goodwin Islands","Atlantic","West.Atlantic","West",2011,37.2204206,-76.4013352
"925","VA.A","VA",1,"VA.A.1.5",5,"VA","A","Atlantic","west","VA1A","VA","A","Goodwin Islands","Atlantic","West.Atlantic","West",2011,37.2204206,-76.4013352
"926","VA.A","VA",1,"VA.A.1.6",6,"VA","A","Atlantic","west","VA1A","VA","A","Goodwin Islands","Atlantic","West.Atlantic","West",2011,37.2204206,-76.4013352
"927","VA.A","VA",1,"VA.A.1.7",7,"VA","A","Atlantic","west","VA1A","VA","A","Goodwin Islands","Atlantic","West.Atlantic","West",2011,37.2204206,-76.4013352
"928","VA.A","VA",1,"VA.A.1.8",8,"VA","A","Atlantic","west","VA1A","VA","A","Goodwin Islands","Atlantic","West.Atlantic","West",2011,37.2204206,-76.4013352
"929","VA.A","VA",1,"VA.A.1.9",9,"VA","A","Atlantic","west","VA1A","VA","A","Goodwin Islands","Atlantic","West.Atlantic","West",2011,37.2204206,-76.4013352
"930","VA.A","VA",1,"VA.A.1.10",10,"VA","A","Atlantic","west","VA1A","VA","A","Goodwin Islands","Atlantic","West.Atlantic","West",2011,37.2204206,-76.4013352
"931","VA.A","VA",1,"VA.A.1.11",11,"VA","A","Atlantic","west","VA1A","VA","A","Goodwin Islands","Atlantic","West.Atlantic","West",2011,37.2204206,-76.4013352
"932","VA.A","VA",1,"VA.A.1.12",12,"VA","A","Atlantic","west","VA1A","VA","A","Goodwin Islands","Atlantic","West.Atlantic","West",2011,37.2204206,-76.4013352
"933","VA.A","VA",1,"VA.A.1.13",13,"VA","A","Atlantic","west","VA1A","VA","A","Goodwin Islands","Atlantic","West.Atlantic","West",2011,37.2204206,-76.4013352
"934","VA.A","VA",1,"VA.A.1.14",14,"VA","A","Atlantic","west","VA1A","VA","A","Goodwin Islands","Atlantic","West.Atlantic","West",2011,37.2204206,-76.4013352
"935","VA.A","VA",1,"VA.A.1.15",15,"VA","A","Atlantic","west","VA1A","VA","A","Goodwin Islands","Atlantic","West.Atlantic","West",2011,37.2204206,-76.4013352
"936","VA.A","VA",1,"VA.A.1.16",16,"VA","A","Atlantic","west","VA1A","VA","A","Goodwin Islands","Atlantic","West.Atlantic","West",2011,37.2204206,-76.4013352
"937","VA.A","VA",1,"VA.A.1.17",17,"VA","A","Atlantic","west","VA1A","VA","A","Goodwin Islands","Atlantic","West.Atlantic","West",2011,37.2204206,-76.4013352
"938","VA.A","VA",1,"VA.A.1.18",18,"VA","A","Atlantic","west","VA1A","VA","A","Goodwin Islands","Atlantic","West.Atlantic","West",2011,37.2204206,-76.4013352
"939","VA.A","VA",1,"VA.A.1.19",19,"VA","A","Atlantic","west","VA1A","VA","A","Goodwin Islands","Atlantic","West.Atlantic","West",2011,37.2204206,-76.4013352
"940","VA.A","VA",1,"VA.A.1.20",20,"VA","A","Atlantic","west","VA1A","VA","A","Goodwin Islands","Atlantic","West.Atlantic","West",2011,37.2204206,-76.4013352
"941","VA.B","VA",1,"VA.B.1.1",1,"VA","B","Atlantic","west","VA1B","VA","B","Allen's Islands","Atlantic","West.Atlantic","West",2014,37.2543093,-76.4374474
"942","VA.B","VA",1,"VA.B.1.2",2,"VA","B","Atlantic","west","VA1B","VA","B","Allen's Islands","Atlantic","West.Atlantic","West",2014,37.2543093,-76.4374474
"943","VA.B","VA",1,"VA.B.1.3",3,"VA","B","Atlantic","west","VA1B","VA","B","Allen's Islands","Atlantic","West.Atlantic","West",2014,37.2543093,-76.4374474
"944","VA.B","VA",1,"VA.B.1.4",4,"VA","B","Atlantic","west","VA1B","VA","B","Allen's Islands","Atlantic","West.Atlantic","West",2014,37.2543093,-76.4374474
"945","VA.B","VA",1,"VA.B.1.5",5,"VA","B","Atlantic","west","VA1B","VA","B","Allen's Islands","Atlantic","West.Atlantic","West",2014,37.2543093,-76.4374474
"946","VA.B","VA",1,"VA.B.1.6",6,"VA","B","Atlantic","west","VA1B","VA","B","Allen's Islands","Atlantic","West.Atlantic","West",2014,37.2543093,-76.4374474
"947","VA.B","VA",1,"VA.B.1.7",7,"VA","B","Atlantic","west","VA1B","VA","B","Allen's Islands","Atlantic","West.Atlantic","West",2014,37.2543093,-76.4374474
"948","VA.B","VA",1,"VA.B.1.8",8,"VA","B","Atlantic","west","VA1B","VA","B","Allen's Islands","Atlantic","West.Atlantic","West",2014,37.2543093,-76.4374474
"949","VA.B","VA",1,"VA.B.1.9",9,"VA","B","Atlantic","west","VA1B","VA","B","Allen's Islands","Atlantic","West.Atlantic","West",2014,37.2543093,-76.4374474
"950","VA.B","VA",1,"VA.B.1.10",10,"VA","B","Atlantic","west","VA1B","VA","B","Allen's Islands","Atlantic","West.Atlantic","West",2014,37.2543093,-76.4374474
"951","VA.B","VA",1,"VA.B.1.11",11,"VA","B","Atlantic","west","VA1B","VA","B","Allen's Islands","Atlantic","West.Atlantic","West",2014,37.2543093,-76.4374474
"952","VA.B","VA",1,"VA.B.1.12",12,"VA","B","Atlantic","west","VA1B","VA","B","Allen's Islands","Atlantic","West.Atlantic","West",2014,37.2543093,-76.4374474
"953","VA.B","VA",1,"VA.B.1.13",13,"VA","B","Atlantic","west","VA1B","VA","B","Allen's Islands","Atlantic","West.Atlantic","West",2014,37.2543093,-76.4374474
