"Site","Site.Code","Sampling.Time","Unique.ID","Plot.ID","Leaf.PercN","Leaf.PercC","Leaf.CHN.Moldy","Zostera.shoots.per.m2.core","Zostera.sheath.width","Zostera.sheath.length","Zostera.longest.leaf.length","periphyton.mass.per.g.zostera","Epibiota.Macroalgae","Epibiota.MobileInvertebrate","Epibiota.Seagrass","Epibiota.SessileInvertebrate","Epibiota.SD.Periphyton","Epibiota.SD.SessileInvertebrate","Epibiota.SD.Macroalgae","Epibiota.SD.TotalEpibiota","mesograzer.abund.per.g.plant","mollusc.abund.per.g.plant","crustacean.abund.per.g.plant","amphipod.abund.per.g.plant","gammarid.abund.per.g.plant","caprellid.abund.per.g.plant","isopod.abund.per.g.plant","gastropod.abund.per.g.plant","Std.Abund.Polychaetes","Plot.Grazer.Richness","mesograzer.mass.per.g.plant","mollusc.mass.per.g.plant","crustacean.mass.per.g.plant","amphipod.mass.per.g.plant","gammarid.mass.per.g.plant","caprellid.mass.per.g.plant","isopod.mass.per.g.plant","gastropod.mass.per.g.plant","Std.Biomass.Polychaetes","Zostera.aboveground.mean.mass","Mean.Above.OtherSeagrass.g","total.macrophytes.aboveground.mean.mass","Zostera.belowground.mean.mass","Mean.Below.OtherSeagrass.g","Mean.Total.Below.macrophytes.core.g","Mean.Macroalgae.g","Mean.Total.Seagrass.Biomass.Above","Mean.Total.Seagrass.Biomass.Below","TOTAL.Seagrass.Biomass","TOTAL.Macrophyte.Biomass","Macroalgae","amphipod.survival.24hr","caprellid.survival.24hr","gastropod.survival.24hr","isopod.survival.24hr","lettuce.survival.24hr","Pdn.Shrimp","squid.survival.24hr","Pdn.Crustacean","grazer.richness.plot","grazer.richness.site","Subsite","Subsite.Name","Ocean","Coast","Basin","Latitude","Longitude","Date.Collected","Temperature.C","Salinity.ppt","Day.length.hours","Depth.Categorical","Depth.m","Perc.Silt","Perc.Sand","Perc.Gravel","glaciation","mean.fetch","pop.density.2015","GenotypicRichness","AllelicRichness","Inbreeding","log10.mean.fetch","log10.Zostera.AG.mass","log10.macrophytes.total.AG.mass.core","log10.Zostera.BG.mass","log10.Zostera.shoots.core","log10.Zostera.sheath.width","log10.Zostera.sheath.length","log10.Zostera.longest.leaf.length","log10.periphyton.mass.per.g.zostera","log10.mesograzer.abund.per.g.plant","log10.crustacean.abund.per.g.plant","log10.amphipod.abund.per.g.plant","log10.gammarid.abund.per.g.plant","log10.gastropod.abund.per.g.plant","log10.mesograzer.mass.per.g.plant","log10.crustacean.mass.per.g.plant","log10.amphipod.mass.per.g.plant","log10.gammarid.mass.per.g.plant","log10.gastropod.mass.per.g.plant","log10.grazer.richness.plot","log10.grazer.richness.site","log10.Leaf.PercN","log10.GenotypicRichness","log10.AllelicRichness","crustacean.mean.body.mass","log10.crustacean.mean.body.mass","gastropod.mean.body.mass","log10.gastropod.mean.body.mass","mesograzer.mean.body.mass","log10.mesograzer.mean.body.mass","basin"
"BC.B","BC",1,"BC.B.1.12",12,1.913173199,37.76830292,"N",159.1545709,0.58,9.32,45.88,0.036,0,0,2.012,0,0.017892644,0,0,0.017892644,38.46153846,23.57320099,14.88833747,13.64764268,1.240694789,12.40694789,0,23.57320099,0,5,14.16997519,10.03598015,4.133995037,3.686104218,1.130272953,2.555831266,0,10.03598015,0,54.5,0,54.5,245.5,0,245.5,0,54.5,245.5,300,300,0,0,NA,NA,NA,0,NA,0,0,9,16,"B","White Rock","Pacific","East.Pacific","East",49,-122.8,"5/29/14",22.5,26,14,"Intertidal",NA,NA,NA,NA,0,7.8,250,0.95,6,0.0775,0.89209460269048,1.74429298312268,1.74429298312268,2.39181692361325,2.20453933818135,-0.236572006437063,0.969415912353981,1.66162340922923,-1.44249279809434,1.58615435228889,1.17575346289179,1.13822823570544,0.127329921371561,1.37425698536055,1.15442321804419,0.626750344612827,0.578192564376687,0.0900014763423741,1.00586575136691,1,1.23044892137827,0.281754288357183,-0.0222763947111523,0.778151250383644,0.277666666632859,-0.556476253365752,0.42573684219879,-0.370858765441139,0.368419354954737,-0.43365756216347,"East"
"BC.B","BC",1,"BC.B.1.13",13,1.944678664,37.17914581,"N",254.6473135,0.59,10.26,48.14,0.064,0,0,1.894,0,0.033790919,0,0,0.033790919,29.37353782,11.43748375,15.33662594,12.99714063,1.03977125,11.95736938,0,11.43748375,2.599428126,10,64.25604367,21.11905381,8.615804523,8.02495451,0.348323369,7.676631141,0,21.11905381,34.52118534,77.5,0,77.5,324,0,324,0,77.5,324,401.5,401.5,0,0,NA,NA,NA,0,NA,0,0,9,16,"B","White Rock","Pacific","East.Pacific","East",49,-122.8,"5/29/14",22.5,26,14,"Intertidal",NA,NA,NA,NA,0,7.8,250,0.95,6,0.0775,0.89209460269048,1.89486965674525,1.89486965674525,2.51188336097887,2.40764123325166,-0.229147988357856,1.0111473607758,1.68250608593901,-1.19314197048118,1.46943226898488,1.18855238047052,1.11717649075815,0.0568176979757407,1.06211110235117,1.80858933770946,0.940307481379813,0.909820938129523,-0.348408622804446,1.32672601414319,1,1.23044892137827,0.288847849373349,-0.0222763947111523,0.778151250383644,0.561779661100608,-0.250433988223921,1.84647727346498,0.266343966701597,2.18754867267807,0.339957724798506,"East"
"BC.B","BC",1,"BC.B.1.14",14,2.106528997,35.45845413,"N",95.49274255,0.63,9.3,39.08,0.059,0,0,1.273,0,0.046347211,0,0,0.046347211,52.14285714,22.14285714,28.57142857,27.85714286,5,22.85714286,0,22.14285714,1.428571429,10,36.79642857,12.90857143,11.92857143,11.82642857,2.672142857,9.154285714,0,12.90857143,11.95928571,35.5,0,35.5,300.5,0,300.5,0,35.5,300.5,336,336,0.338,0,NA,0,NA,1,NA,0,0,9,16,"B","White Rock","Pacific","East.Pacific","East",49,-122.8,"5/29/14",22.5,26,14,"Intertidal",NA,NA,NA,NA,0,7.8,250,0.95,6,0.0775,0.89209460269048,1.56229286445647,1.56229286445647,2.47928731647617,1.9844946502452,-0.200659450546418,0.968482948553935,1.59195455504674,-1.22841251911874,1.71802692030004,1.45744933245159,1.44649278568813,0.707570176097936,1.34719057249808,1.56698433018597,1.08021405153697,1.07651041143618,0.442815607039396,1.11422960600561,1,1.23044892137827,0.323567441697102,-0.0222763947111523,0.778151250383644,0.417500000070875,-0.379343520106653,0.582967742075222,-0.234355475817865,0.70568493151812,-0.151389155951723,"East"
"BC.B","BC",1,"BC.B.1.15",15,2.18219471,35.43638992,"Y",190.9854851,0.59,9.96,50.62,0.041,0,0,1.91,0,0.021465969,0,0,0.021465969,42.93628809,14.31209603,26.31578947,25.39242844,1.846722068,23.54570637,0,14.31209603,2.308402585,11,60.25854109,13.16158818,18.72899354,18.49630656,0.264081256,18.2322253,0,13.16158818,28.36795937,62.5,0,62.5,223.5,0,223.5,0,62.5,223.5,286,286,0,1,NA,0,NA,0,NA,0,1,9,16,"B","White Rock","Pacific","East.Pacific","East",49,-122.8,"5/29/14",22.5,26,14,"Intertidal",NA,NA,NA,NA,0,7.8,250,0.95,6,0.0775,0.89209460269048,1.80277372529198,1.80277372529198,2.35121634533934,2.28326839547822,-0.229147988357856,0.998259338423699,1.70432214082224,-1.38615817812393,1.6338348060703,1.42186359466866,1.40641120886495,0.28930395205934,1.15872714723072,1.78073873401575,1.27482710643694,1.26942669691194,-0.438801679278942,1.12259553738005,1,1.23044892137827,0.338893498638157,-0.0222763947111523,0.778151250383644,0.711701754619638,-0.14770196346816,0.919612903128348,-0.0363949437553822,1.40344086018079,0.147194116551301,"East"
"BC.B","BC",1,"BC.B.1.16",16,1.821813822,34.8119278,"Y",95.49274255,0.58,10.76,48.72,0.059,0,0,2.064,0,0.028585271,0,0,0.028585271,49.44871367,3.007016372,42.76645506,41.09589041,2.672903441,38.42298697,0,3.007016372,3.675242232,8,63.80821918,7.787170063,23.01536919,22.63080521,1.474774474,21.15603074,0,7.787170063,33.00567992,55,0,55,241,0,241,0,55,241,296,296,0,NA,NA,0,NA,1,NA,0,NA,9,16,"B","White Rock","Pacific","East.Pacific","East",49,-122.8,"5/29/14",22.5,26,14,"Intertidal",NA,NA,NA,NA,0,7.8,250,0.95,6,0.0775,0.89209460269048,1.7481880270062,1.7481880270062,2.38381536598043,1.9844946502452,-0.236572006437063,1.03181227133037,1.68770727962482,-1.22841251911874,1.69503238428502,1.63211757001548,1.61485389415743,0.44293474668893,0.492343541716682,1.80555671598269,1.36390083421794,1.35661482032972,0.19721836656346,0.896921205175742,1,1.23044892137827,0.260503992719634,-0.0222763947111523,0.778151250383644,0.538164062410835,-0.269085306976901,2.58966666610487,0.413243866634247,1.29039189180591,0.110721625494502,"East"
"BC.B","BC",1,"BC.B.1.17",17,1.976560712,35.37472153,"Y",445.6327986,0.63,15.02,62.68,0.079,0,0,2.58,0,0.030620155,0,0,0.030620155,23.22621699,0.79541839,20.36271079,18.77187401,0.318167356,18.45370665,0,0.79541839,2.068087814,8,28.74594337,3.365256125,11.14078906,8.5,0.045497932,8.454502068,0,3.365256125,14.23989819,143,0,143,207.5,0,207.5,0,143,207.5,350.5,350.5,0,0,NA,0,NA,0,NA,0,0,9,16,"B","White Rock","Pacific","East.Pacific","East",49,-122.8,"5/29/14",22.5,26,14,"Intertidal",NA,NA,NA,NA,0,7.8,250,0.95,6,0.0775,0.89209460269048,2.15836249209525,2.15836249209525,2.31910605930978,2.64995061243888,-0.200659450546418,1.17666993266815,1.79712898779655,-1.10182351650232,1.3678443112933,1.31096316618725,1.27581502850575,-0.378649873150142,-0.0479739903708148,1.46008474657674,1.05079679809924,0.934498451243568,-0.837143179374783,0.539735339831897,1,1.23044892137827,0.29591015866464,-0.0222763947111523,0.778151250383644,0.547117187632561,-0.261919641689852,4.23080000073923,0.626422495757127,1.23765068510195,0.0925980865747581,"East"
"BC.B","BC",1,"BC.B.1.18",18,1.756767631,36.13784409,"Y",127.3236567,0.48,11.6,58.7,0.109,0,0,1.527,0,0.071381794,0,0,0.071381794,42.36300039,3.886513797,32.6467159,31.09211038,0.777302759,30.31480762,0.38865138,3.886513797,5.829770696,8,108.721337,9.779634668,31.71589584,25.85192382,0.409638554,25.44228527,5.697240575,9.779634668,67.22580645,130,0,130,180,0,180,0,130,180,310,310,0,1,NA,0,NA,0,NA,0,1,9,16,"B","White Rock","Pacific","East.Pacific","East",49,-122.8,"5/29/14",22.5,26,14,"Intertidal",NA,NA,NA,NA,0,7.8,250,0.95,6,0.0775,0.89209460269048,2.11727129565576,2.11727129565576,2.25767857486918,2.10830672673501,-0.318758762624413,1.06445798922692,1.76863810124761,-0.962175249411658,1.62801067769581,1.51516775202172,1.4940447590272,-0.0568505048411505,0.600593271489855,2.03671405742869,1.50264415617169,1.41416955769281,-0.292737725185838,0.994740885417067,1,1.23044892137827,0.244714320830339,-0.0222763947111523,0.778151250383644,0.971488095070537,-0.012562517016697,2.51630000015667,0.400762417633976,2.56642201919353,0.409328072747002,"East"
"BC.B","BC",1,"BC.B.1.19",19,1.857560039,34.77556229,"N",31.83091418,0.58,11.26,54.48,0.071,0,0,2.17,0,0.032718894,0,0,0.032718894,41.91033138,13.15789474,26.80311891,24.85380117,0,24.85380117,0.487329435,13.15789474,1.949317739,8,58.03898635,16.39278752,25.55360624,7.097465887,0,7.097465887,18.03460039,16.39278752,16.09259259,45.5,0,45.5,283.5,0,283.5,0,45.5,283.5,329,329,0,1,NA,1,NA,0,NA,0,1,9,16,"B","White Rock","Pacific","East.Pacific","East",49,-122.8,"5/29/14",22.5,26,14,"Intertidal",NA,NA,NA,NA,0,7.8,250,0.95,6,0.0775,0.89209460269048,1.66745295288995,1.66745295288995,2.45408227073109,1.51628297586982,-0.236572006437063,1.05153839051533,1.73623709890473,-1.14813039927023,1.62335610729228,1.42980263118767,1.39713671033679,-1,1.12247456664873,1.76446745560023,1.40914842442037,0.857179615179467,-1,1.21729406390671,1,1.23044892137827,0.268942859678917,-0.0222763947111523,0.778151250383644,0.953381818205723,-0.0207331346915645,1.245851851221,0.0954664018556273,1.38483720932106,0.141398724123338,"East"
"BC.B","BC",1,"BC.B.1.20",20,2.349397898,36.09020996,"N",127.3236567,0.55,8.78,45.64,0.043,0,0,1.511,0,0.028457975,0,0,0.028457975,22.4955009,8.99820036,10.79784043,10.49790042,0.899820036,9.598080384,0,8.99820036,2.699460108,9,28.94661068,8.665566887,3.835932813,3.727654469,0.25944811,3.468206359,0,8.665566887,16.44511098,78.5,0,78.5,224,0,224,0,78.5,224,302.5,302.5,0,1,NA,1,NA,1,NA,0,1,9,16,"B","White Rock","Pacific","East.Pacific","East",49,-122.8,"5/29/14",22.5,26,14,"Intertidal",NA,NA,NA,NA,0,7.8,250,0.95,6,0.0775,0.89209460269048,1.90036712865647,1.90036712865647,2.35218251811136,2.10830672673501,-0.259637310505756,0.943494515906103,1.65934563574618,-1.36552272983927,1.35402197327044,1.03734044452259,1.02521983447934,-7.81644057417627e-05,0.958955496605199,1.46309546378836,0.595047676346601,0.582932726132066,-0.444363795593213,0.942780008043596,1,1.23044892137827,0.370956575854519,-0.0222763947111523,0.778151250383644,0.355250000022458,-0.449465913373037,0.963033333367562,-0.0163586804278476,1.28677333341797,0.109502052175979,"East"
"CR.A","CR",1,"CR.A.1.1",1,1.529783607,35.57131195,"N",318.3091418,0.46,7.63,37.35,0.0892,0,0,0.6811,0,0.130964616,0,0,0.130964616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,19,90,33.5,11.5,45,0,90,45,116,135,0,1,NA,0,NA,0,NA,1,1,0,0,"A","Posedarje","Atlantic","East.Atlantic","East",44.21154996,15.4906946,"5/17/14",17,25,14.85,"Subtidal",NA,NA,NA,NA,0,1.351875,250,0.84,4.06,-0.1127,0.130936536783167,1.85733249643127,1.95904139232109,1.53781909507327,2.50421135254026,-0.337242168318426,0.882524537954881,1.57229060615142,-1.04914854111145,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.184630002757285,-0.0757207139381184,0.608526033577194,NA,NA,NA,NA,NA,NA,"East"
"CR.A","CR",1,"CR.A.1.2",2,1.616959214,35.68050003,"N",318.3091419,0.57,10.66,52.96,1.2179,0,0,1.7253,0,0.705906219,0,0,0.705906219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5,8,78.5,58.5,7.5,66,0,78.5,66,136.5,144.5,0,1,NA,0,NA,0,NA,1,1,0,0,"A","Posedarje","Atlantic","East.Atlantic","East",44.21154996,15.4906946,"5/17/14",17,25,14.85,"Subtidal",NA,NA,NA,NA,0,1.351875,250,0.84,4.06,-0.1127,0.130936536783167,1.85430604180108,1.90036712865647,1.77451696572855,2.50421135267627,-0.244125144327509,1.02775720469055,1.72394797643164,0.0856472882968565,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.208699065448681,-0.0757207139381184,0.608526033577194,NA,NA,NA,NA,NA,NA,"East"
"CR.A","CR",1,"CR.A.1.3",3,1.540352106,34.57899475,"N",477.4637128,0.57,10.77,51.7,0.7801,0,0,1.513,0,0.515598149,0,0,0.515598149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,24.5,107.5,71.5,51,122.5,0,107.5,122.5,205.5,230,0,1,NA,0,NA,0,NA,1,1,0,0,"A","Posedarje","Atlantic","East.Atlantic","East",44.21154996,15.4906946,"5/17/14",17,25,14.85,"Subtidal",NA,NA,NA,NA,0,1.351875,250,0.84,4.06,-0.1127,0.130936536783167,1.92427928606188,2.03542973818455,1.86033800657099,2.67984900600354,-0.244125144327509,1.03221570329798,1.71349054309394,-0.107794054024227,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.18762000668967,-0.0757207139381184,0.608526033577194,NA,NA,NA,NA,NA,NA,"East"
"CR.A","CR",1,"CR.A.1.4",4,1.62482214,34.97773743,"N",302.3936848,0.56,10.22,52.98,0.8278,0,0,1.4172,0,0.584109512,0,0,0.584109512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,33,111,46.5,21.5,68,0,111,68,146,179,0,1,NA,1,NA,0,NA,0,1,0,0,"A","Posedarje","Atlantic","East.Atlantic","East",44.21154996,15.4906946,"5/17/14",17,25,14.85,"Subtidal",NA,NA,NA,NA,0,1.351875,250,0.84,4.06,-0.1127,0.130936536783167,1.89762709129044,2.04921802267018,1.67669360962487,2.48200653661862,-0.2518119729938,1.00945089579869,1.72411195396121,-0.0820221174070918,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.210805828180059,-0.0757207139381184,0.608526033577194,NA,NA,NA,NA,NA,NA,"East"
"CR.A","CR",1,"CR.A.1.5",5,1.65380621,35.76926804,"N",334.224599,0.616666667,12.85,60.81666667,0.7027,0,0,2.03,0,0.346157635,0,0,0.346157635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.5,7.5,163,56.5,5.5,62,0,163,62,217.5,225,0,0,NA,1,NA,0,NA,0,0,0,0,"A","Posedarje","Atlantic","East.Atlantic","East",44.21154996,15.4906946,"5/17/14",17,25,14.85,"Subtidal",NA,NA,NA,NA,0,1.351875,250,0.84,4.06,-0.1127,0.130936536783167,2.19451434188247,2.2148438480477,1.75966784468963,2.52533587994028,-0.209949526081895,1.10890312766731,1.78402261300481,-0.153168247176743,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.218484618361373,-0.0757207139381184,0.608526033577194,NA,NA,NA,NA,NA,NA,"East"
"CR.A","CR",1,"CR.A.1.6",6,1.580103993,35.86916733,"N",254.6473135,0.483333333,9.616666667,45.88333333,0.4472,0,0,1.3705,0,0.326304269,0,0,0.326304269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,3.82,63.82,35,5,40,0,63.82,40,60,63.82,0,1,NA,1,NA,0,NA,1,1,0,0,"A","Posedarje","Atlantic","East.Atlantic","East",44.21154996,15.4906946,"5/17/14",17,25,14.85,"Subtidal",NA,NA,NA,NA,0,1.351875,250,0.84,4.06,-0.1127,0.130936536783167,1.78532983501077,1.81170902669619,1.55630250076729,2.40764123325166,-0.315753252784201,0.983024562787141,1.66165496097814,-0.349401101827343,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.198685670561907,-0.0757207139381184,0.608526033577194,NA,NA,NA,NA,NA,NA,"East"
"CR.A","CR",1,"CR.A.1.7",7,1.574293256,34.83233261,"N",270.5627706,0.52,11.5,52.03,0.6335,0,0,1.4765,0,0.429055198,0,0,0.429055198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,38.5,95.5,39,28.5,67.5,0,95.5,67.5,124.5,163,0,1,NA,1,NA,0,NA,1,1,0,0,"A","Posedarje","Atlantic","East.Atlantic","East",44.21154996,15.4906946,"5/17/14",17,25,14.85,"Subtidal",NA,NA,NA,NA,0,1.351875,250,0.84,4.06,-0.1127,0.130936536783167,1.76342799356294,1.98452731334379,1.60205999132796,2.43387023088376,-0.283996656365201,1.06069784035361,1.71625382589604,-0.198184831418563,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.197085635011434,-0.0757207139381184,0.608526033577194,NA,NA,NA,NA,NA,NA,"East"
"CR.A","CR",1,"CR.A.1.8",8,1.698358297,35.34305573,"N",350.1400561,0.51,10.03,46.73,0.2182,0,0,1.0373,0,0.210353803,0,0,0.210353803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,22.5,100.5,32.5,8,40.5,0,100.5,40.5,118.5,141,0,1,NA,0,NA,0,NA,1,1,0,0,"A","Posedarje","Atlantic","East.Atlantic","East",44.21154996,15.4906946,"5/17/14",17,25,14.85,"Subtidal",NA,NA,NA,NA,0,1.351875,250,0.84,4.06,-0.1127,0.130936536783167,1.89762709129044,2.00646604224923,1.52504480703685,2.54548037418461,-0.292429823902064,1.00130093302042,1.66959578102431,-0.660946264290861,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.230029317235934,-0.0757207139381184,0.608526033577194,NA,NA,NA,NA,NA,NA,"East"
"CR.A","CR",1,"CR.A.1.9",9,1.702050924,34.6992836,"N",366.0555132,0.52,10.1,47.82,0.1677,0,0,1.2934,0,0.129658265,0,0,0.129658265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,25.5,92.5,27.5,19,46.5,0,92.5,46.5,113.5,139,0,1,NA,1,NA,0,NA,1,1,0,0,"A","Posedarje","Atlantic","East.Atlantic","East",44.21154996,15.4906946,"5/17/14",17,25,14.85,"Subtidal",NA,NA,NA,NA,0,1.351875,250,0.84,4.06,-0.1127,0.130936536783167,1.83250891270624,1.97081161087252,1.45484486000851,2.56473175159057,-0.283996656365201,1.00432137378264,1.67960957177976,-0.775208043507319,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.230972549685905,-0.0757207139381184,0.608526033577194,NA,NA,NA,NA,NA,NA,"East"
"CR.A","CR",1,"CR.A.1.10",10,1.47938025,34.43419647,"N",350.1400561,0.5,10.12,49.99,0.1362,0,0,1.4912,0,0.091335837,0,0,0.091335837,0,0.24937034,0,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,NA,0,69,20,89,21,12,33,0,89,33,102,122,0,1,NA,0,NA,0,NA,0,1,0,0,"A","Posedarje","Atlantic","East.Atlantic","East",44.21154996,15.4906946,"5/17/14",17,25,14.85,"Subtidal",NA,NA,NA,NA,0,1.351875,250,0.84,4.06,-0.1127,0.130936536783167,1.84509804001426,1.95424250943932,1.34242268082221,2.54548037418461,-0.301029995663981,1.00518051250378,1.69888313675259,-0.865504144165327,-1,-1,-1,-1,-1,NA,-1,-1,-1,NA,0,0,0.170079816492919,-0.0757207139381184,0.608526033577194,NA,NA,NA,NA,NA,NA,"East"
"CR.A","CR",1,"CR.A.1.11",11,1.489817381,33.88497925,"N",286.4782277,0.54,9.41,46.29,0.7429,0,0,1.3043,0,0.569577551,0,0,0.569577551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.5,52,189.5,52.5,46.5,99,0,189.5,99,236.5,288.5,0,1,NA,0,NA,0,NA,1,1,0,0,"A","Posedarje","Atlantic","East.Atlantic","East",44.21154996,15.4906946,"5/17/14",17,25,14.85,"Subtidal",NA,NA,NA,NA,0,1.351875,250,0.84,4.06,-0.1127,0.130936536783167,2.14144977340047,2.27989498001164,1.72835378202123,2.45860495877243,-0.267606240177031,0.973589623427257,1.66548718078281,-0.129011186239425,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.173133036677608,-0.0757207139381184,0.608526033577194,NA,NA,NA,NA,NA,NA,"East"
"CR.A","CR",1,"CR.A.1.12",12,1.507556558,34.83924866,"N",206.9009422,0.55,9.56,46.51,0.5196,0,0,1.4738,0,0.352558013,0,0,0.352558013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,32,89,28,51.5,79.5,0,89,79.5,136.5,168.5,0,1,NA,0,NA,0,NA,1,1,0,0,"A","Posedarje","Atlantic","East.Atlantic","East",44.21154996,15.4906946,"5/17/14",17,25,14.85,"Subtidal",NA,NA,NA,NA,0,1.351875,250,0.84,4.06,-0.1127,0.130936536783167,1.76342799356294,1.95424250943932,1.46239799789896,2.31785645754375,-0.259637310505756,0.9804578922761,1.66754633951152,-0.284247283177141,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.178273614256002,-0.0757207139381184,0.608526033577194,NA,NA,NA,NA,NA,NA,"East"
"CR.A","CR",1,"CR.A.1.13",13,1.435074568,32.76463318,"N",334.224599,0.56,10.74,50.92,0.7205,0,0,1.7024,0,0.423226034,0,0,0.423226034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.5,38,139.5,49.5,31.5,81,0,139.5,81,182.5,220.5,0,1,NA,0,NA,0,NA,1,1,0,0,"A","Posedarje","Atlantic","East.Atlantic","East",44.21154996,15.4906946,"5/17/14",17,25,14.85,"Subtidal",NA,NA,NA,NA,0,1.351875,250,0.84,4.06,-0.1127,0.130936536783167,2.01072386539177,2.1476763242411,1.70329137811866,2.52533587994028,-0.2518119729938,1.03100428136354,1.70688839498162,-0.14230574221345,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.156874468059242,-0.0757207139381184,0.608526033577194,NA,NA,NA,NA,NA,NA,"East"
"CR.A","CR",1,"CR.A.1.14",14,1.298649669,34.16382599,"N",302.3936848,0.541666667,9.566666667,48.18333333,0.4654,0,0,1.4879,0,0.312789838,0,0,0.312789838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,13.5,87.5,38,13,51,0,87.5,51,125,138.5,0,1,NA,1,NA,0,NA,1,1,0,0,"A","Posedarje","Atlantic","East.Atlantic","East",44.21154996,15.4906946,"5/17/14",17,25,14.85,"Subtidal",NA,NA,NA,NA,0,1.351875,250,0.84,4.06,-0.1127,0.130936536783167,1.8750612633917,1.94694327069783,1.5910646070265,2.48200653661862,-0.266267889137511,0.980760642029462,1.68289684125697,-0.332080314682639,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.113492009163649,-0.0757207139381184,0.608526033577194,NA,NA,NA,NA,NA,NA,"East"
"CR.A","CR",1,"CR.A.1.15",15,1.322821975,35.62610626,"N",541.1255412,0.52,8.92,43.72,0.183,0,0,0.8644,0,0.211707543,0,0,0.211707543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.5,17.5,140,65,34,99,0,140,99,221.5,239,0,1,NA,0,NA,0,NA,1,1,0,0,"A","Posedarje","Atlantic","East.Atlantic","East",44.21154996,15.4906946,"5/17/14",17,25,14.85,"Subtidal",NA,NA,NA,NA,0,1.351875,250,0.84,4.06,-0.1127,0.130936536783167,2.09166695759568,2.14921911265538,1.81954393554187,2.73409986871007,-0.283996656365201,0.950364854376123,1.64068015327767,-0.737311655698304,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.121501400893895,-0.0757207139381184,0.608526033577194,NA,NA,NA,NA,NA,NA,"East"
"CR.A","CR",1,"CR.A.1.16",16,1.585177541,35.95722198,"N",302.3936848,0.4875,9.025,47.3625,0.1324,0,0,0.9096,0,0.145558487,0,0,0.145558487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.5,17,94.5,28,12.5,40.5,0,94.5,40.5,118,135,0,1,NA,0,NA,0,NA,1,1,0,0,"A","Posedarje","Atlantic","East.Atlantic","East",44.21154996,15.4906946,"5/17/14",17,25,14.85,"Subtidal",NA,NA,NA,NA,0,1.351875,250,0.84,4.06,-0.1127,0.130936536783167,1.89486965674525,1.98000337158375,1.46239799789896,2.48200653661862,-0.312025379965444,0.955447210577696,1.67543461828305,-0.877784121727173,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.200077910565467,-0.0757207139381184,0.608526033577194,NA,NA,NA,NA,NA,NA,"East"
"CR.A","CR",1,"CR.A.1.17",17,1.513397574,35.46425247,"N",286.4782277,0.5,7.02,37.45,0.1317,0,0,0.7919,0,0.166308877,0,0,0.166308877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,15,55,52.5,14,66.5,0,55,66.5,106.5,121.5,0,0,NA,1,NA,0,NA,1,0,0,0,"A","Posedarje","Atlantic","East.Atlantic","East",44.21154996,15.4906946,"5/17/14",17,25,14.85,"Subtidal",NA,NA,NA,NA,0,1.351875,250,0.84,4.06,-0.1127,0.130936536783167,1.61278385671974,1.7481880270062,1.72835378202123,2.45860495877243,-0.301029995663981,0.846337112129805,1.57345182203549,-0.880084589742009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.179953033451254,-0.0757207139381184,0.608526033577194,NA,NA,NA,NA,NA,NA,"East"
